orig_symbol	logFC	logCPM	F	PValue	FDR
Mpp2	-13.293390290065267	9.503042393335136	24701.107187064812	0	0
Scp2	-13.293331655019745	9.501506073712882	24703.1659047506	0	0
Gm20149	-13.292946625231908	9.506186506451083	24696.694347716646	0	0
Cdipt	-13.292659325183369	9.504955386494705	24698.203426380536	0	0
Ceacam2	-13.292403597277401	9.50546332536817	24704.46799364372	0	0
Ebf4	-13.292010260232248	9.50183807151804	24693.536827672662	0	0
Psd	-13.292000999499537	9.504244030426603	24696.428749010414	0	0
Ubqln4	-13.291699935676183	9.50584525383184	24707.027157636734	0	0
Atg4d	-13.291622972320905	9.499352775763908	24705.397021611043	0	0
Golga7	-13.29129020666624	9.502920387342664	24698.103180963946	0	0
Zscan18	-13.290591089628151	9.49894337560689	24697.775386487043	0	0
Nln	-13.290483575208333	9.49981748945799	24703.985540398586	0	0
Hars	-13.29042562613227	9.502517634963068	24696.74408896514	0	0
Rbck1	-13.29033102036509	9.503599214773693	24702.11451902996	0	0
Mbd1	-13.290206229127719	9.501567261504762	24697.133246655343	0	0
Arhgef2	-13.290190563642719	9.506832223579838	24692.830852779196	0	0
Klhl28	-13.289820767451216	9.500048309976838	24701.964077369874	0	0
Inha	-13.289782777674079	9.50103287994617	24694.64790267808	0	0
Mterf3	-13.289696982189712	9.501100151541573	24699.15010912392	0	0
Arhgap20os	-13.289534366470484	9.505617936927385	24703.06776308164	0	0
Gm39090	-13.289350067639468	9.504470012042743	24691.353698148243	0	0
Trir	-13.289195940426781	9.504574355905259	24691.5938213407	0	0
Patl1	-13.289113852659383	9.500714042157766	24696.08042889885	0	0
Sqle	-13.288780627187418	9.505884909800935	24690.650493504374	0	0
Adgrb2	-13.288668294960086	9.50490968474476	24689.5383006228	0	0
Trap1	-13.288443743734556	9.501408641740026	24700.121511545596	0	0
Gm16185	-13.28827816001623	9.502889577978122	24696.24987160079	0	0
Zfp2	-13.28772804452391	9.502634432166722	24697.787877682666	0	0
Fam81a	-13.287689356209066	9.504403497903025	24686.005107824236	0	0
Nek7	-13.287441119601779	9.505348899619722	24670.727947560237	0	0
Nectin1	-13.28735788159018	9.505397468189788	24689.907015635687	0	0
Nagk	-13.287289281560671	9.505122200660804	24695.17722713706	0	0
Map3k1	-13.28681870873056	9.50181040987597	24687.21897069623	0	0
Foxk1	-13.286741770923136	9.506956112602998	24694.621699051004	0	0
Tyw5	-13.286634730182927	9.501199614461042	24684.388592608717	0	0
C330007P06Rik	-13.286534226477187	9.503031974560342	24694.75165569703	0	0
B4gat1	-13.286225429785043	9.50385443006509	24683.478701475382	0	0
Nectin3	-13.285672684070489	9.505456027414825	24684.87367834681	0	0
H2afj	-13.285506158933256	9.498956569303019	24677.783378114662	0	0
Tipin	-13.285335660423101	9.501129872625485	24687.074070090992	0	0
Tbc1d31	-13.284953068375085	9.497532930473412	24693.023541818642	0	0
Polr3f	-13.284905537719705	9.503553627138636	24693.481562737357	0	0
Edf1	-13.284479662716361	9.503513179501109	24684.790107524062	0	0
Shisa7	-13.284469132304853	9.504167471754265	24679.810232167027	0	0
Mknk1	-13.284361926721587	9.506233349561594	24687.000314340043	0	0
Tmem132cos	-13.284074523884472	9.510807834189581	24670.25994469858	0	0
Ift46	-13.283997030905558	9.50082318542846	24688.714125010727	0	0
Pdcd5	-13.283939355077289	9.501415124596761	24675.479876031393	0	0
Pla2g3	-13.28380369172753	9.502311941545933	24699.744576388897	0	0
Efnb3	-13.283729958840176	9.500304744583229	24665.558648742648	0	0
Cradd	-13.283699462916696	9.502694245761376	24683.569119282973	0	0
Calhm2	-13.282847214502613	9.502105716577198	24677.97970036059	0	0
Tac1	-13.282838328738412	9.503263972454821	24671.818587882244	0	0
Psmb4	-13.282784457824993	9.503066038073674	24675.08129096695	0	0
Pnrc1	-13.282681049380733	9.50661520786684	24679.52715158929	0	0
Nup210	-13.282491795063063	9.503643738768435	24675.217357048758	0	0
Adora1	-13.282203155873445	9.5042589733601055	24682.737100875434	0	0
Cacybp	-13.282146478571216	9.503805210191114	24680.383692937794	0	0
Mark4	-13.282092645811145	9.501796310899586	24692.527973393277	0	0
9430091E24Rik	-13.28197554013671	9.504562803216293	24685.430650768456	0	0
Aamp	-13.281686862244715	9.50499269829885	24685.502528170524	0	0
Isy1	-13.281681154044223	9.502773960533569	24690.141447172962	0	0
Kctd18	-13.281423452067775	9.503253586520605	24684.424660560104	0	0
Kcns3	-13.28121355700923	9.49057028256675	24709.223143935702	0	0
Hexa	-13.280504357093417	9.502148585181834	24673.554581083885	0	0
Mettl26	-13.279794561349545	9.502838498749528	24676.76704479186	0	0
Zmpste24	-13.279745537739458	9.500666693000825	24681.09559308758	0	0
Xbp1	-13.279418095408866	9.506765513362645	24668.5545456195	0	0
Ppm1f	-13.279409637733444	9.500135503765184	24688.539368565685	0	0
Vps33a	-13.279224786664273	9.506652895135387	24682.880168599106	0	0
Ttyh3	-13.279146494388545	9.506636622604544	24677.080984361684	0	0
Tspan9	-13.279074218432575	9.500375741881575	24680.31324205901	0	0
Cmas	-13.27889059215288	9.501861807187238	24673.09022977527	0	0
Tmem39a	-13.278179927372001	9.502421863777526	24684.343173798035	0	0
Lrrc8c	-13.278129095554695	9.50284969261394	24686.513994074125	0	0
Asic1	-13.278091110980112	9.506271102549096	24667.278143914747	0	0
Hdhd5	-13.277842922298252	9.503873937310434	24676.799926678632	0	0
Atg12	-13.277812599962445	9.506388211429169	24685.664916110258	0	0
Kxd1	-13.277652279431258	9.503740356253381	24673.22468140525	0	0
Tmf1	-13.2775556589852	9.505618044713387	24677.48830335639	0	0
Syap1	-13.277357874455948	9.502102305133342	24673.359806344008	0	0
Tatdn3	-13.27704450092852	9.499925432261465	24670.820745100027	0	0
Chst8	-13.27664641624586	9.507687682212827	24672.710307183097	0	0
Amd1	-13.276457167647347	9.508359902808724	24673.695477213525	0	0
4933439C10Rik	-13.276209283693419	9.508004545274215	24679.954425537402	0	0
Pank3	-13.276198060921645	9.50436840115152	24677.630407314482	0	0
Aup1	-13.276121841782746	9.506405475213857	24674.6748220231	0	0
Vldlr	-13.275981280393774	9.499468384047146	24668.448202785265	0	0
Nr2c1	-13.275519305742586	9.503029350490742	24673.38447994686	0	0
Slc25a33	-13.275513846711625	9.50053264097185	24677.9153751439	0	0
Mcm3ap	-13.275506114406893	9.50684922638245	24676.241587080185	0	0
Npc2	-13.27545247700784	9.506383398225111	24664.986919882318	0	0
Nup188	-13.275286134056197	9.505117904231389	24673.03128459091	0	0
Polr3gl	-13.27496974439691	9.504312954705876	24676.653362899615	0	0
Uba52	-13.274921135343362	9.516913930754669	24674.515202989183	0	0
Prkx	-13.274762134043746	9.502005359767411	24674.411287136103	0	0
Mrpl24	-13.274758246785902	9.50840131300949	24673.8329452118	0	0
Gm34868	-13.274708161432098	9.510354279695346	24682.835083203212	0	0
A330032B11Rik	-13.274454118806702	9.505019277937471	24670.54657752376	0	0
Wnt5b	-13.274424084423293	9.506523398867348	24677.885731732753	0	0
Cdk10	-13.27437433565313	9.50505433922177	24671.461154251083	0	0
Wdcp	-13.273593325344514	9.501817416604299	24676.05403162126	0	0
Kdelr1	-13.273445473750222	9.502459073776997	24668.995114030153	0	0
Prex1	-13.273171204875132	9.511413519938163	24636.68719449105	0	0
Cntrl	-13.273113555976996	9.508533459316059	24670.927936420532	0	0
Col16a1	-13.272814918886366	9.509195678343216	24673.625520206922	0	0
Mri1	-13.272789414458058	9.50580456792803	24671.61558921258	0	0
Nsmf	-13.27240369002012	9.505295409581558	24665.72031982742	0	0
Gm48228	-13.27238512559664	9.510915424657032	24657.4420554369	0	0
Spns2	-13.272135618404509	9.504708939987662	24669.459585539935	0	0
Smim17	-13.27209244708545	9.50300166544165	24674.91849290029	0	0
Grk4	-13.27171394264998	9.505178506184448	24658.169511989476	0	0
Fndc5	-13.27139298727392	9.50776708253118	24669.8228485762	0	0
Snx11	-13.271145565017934	9.506170978098968	24661.711157417834	0	0
Baiap2	-13.270893981987582	9.507268303430076	24655.316773010803	0	0
Bckdha	-13.270703255051727	9.508807260076155	24669.129693951687	0	0
Zmiz2	-13.270501286391504	9.509071707314494	24666.755329417858	0	0
Sin3b	-13.269788524790552	9.50650881468675	24658.161771568713	0	0
Ankra2	-13.269693310869084	9.505800509506223	24665.44983865514	0	0
Slc6a7	-13.269614773989174	9.511369183288213	24665.975041028287	0	0
Socs5	-13.269382033859756	9.501622770541585	24667.581463260925	0	0
Dkk3	-13.26937207509088	9.507261915132167	24663.849934371443	0	0
Tle2	-13.269301269243382	9.513848096522047	24655.39817662797	0	0
9130015G15Rik	-13.269094150655274	9.520820358993562	24650.9747207863	0	0
Usp12	-13.26854055243446	9.509070848529639	24659.464399620796	0	0
Klhl18	-13.268318807206935	9.50759876299238	24662.279102416203	0	0
Lcmt1	-13.26827363376831	9.50635635884924	24662.063115022833	0	0
Gm29587	-13.268262308018862	9.51773090866028	24646.31608336932	0	0
Agmo	-13.268242322715436	9.508897965189458	24638.862123223123	0	0
Sntb1	-13.268090659847996	9.509928762939921	24646.082606511172	0	0
Gm16153	-13.26808855708227	9.504874691540737	24670.30451755355	0	0
Plekhb1	-13.267745093928408	9.513087767109102	24655.59334844981	0	0
Golga2	-13.267690271502241	9.508544790754595	24664.54010701243	0	0
Unk	-13.267622356452991	9.513000317696099	24662.499962530757	0	0
2610204G07Rik	-13.267327497029072	9.507281150632766	24665.00904230396	0	0
Cgrrf1	-13.267093645495436	9.502033906079072	24658.36481493716	0	0
Tmem200a	-13.26695534009597	9.502054478837888	24637.723942785335	0	0
3010001F23Rik	-13.266950766619864	9.505301918507486	24652.787181514155	0	0
Tsen15	-13.266866272773902	9.50846344114745	24660.636069591917	0	0
Cluh	-13.265961944477866	9.508675671617056	24667.07986224959	0	0
Naa50	-13.265838726745239	9.508110620119476	24660.205384220673	0	0
Cfh	-13.265513496111723	9.51069171714327	24626.990178660773	0	0
Gm14410	-13.26542481726954	9.501273010912396	24661.58809534089	0	0
Mospd2	-13.265416910144248	9.505689002465077	24655.054777139063	0	0
Gm17545	-13.265050784173182	9.513315114737194	24666.210368942382	0	0
Il15ra	-13.264955795064513	9.500479868209077	24672.68683039286	0	0
Rp2	-13.264530122505725	9.50573554339826	24653.100799156247	0	0
Chmp5	-13.264382894018174	9.505141590468025	24646.099210927277	0	0
Gm16794	-13.264217970124625	9.5063102581603	24656.947261662048	0	0
Pard3bos1	-13.263908930015159	9.510788569165127	24633.443023487525	0	0
Rpap2	-13.263808501990498	9.507171750272711	24659.327236848898	0	0
Ccdc15	-13.263311291327843	9.50378319977368	24651.288790497616	0	0
Gm27151	-13.262761385097352	9.516112146731718	24637.418162366805	0	0
Nudt4	-13.262701069343883	9.506097110836322	24652.60840718985	0	0
Selenos	-13.262688735306728	9.503497972770754	24638.922028626686	0	0
Gpr155	-13.262383958211009	9.513745051490298	24654.05480652392	0	0
Gstcd	-13.261832578395339	9.50665143599268	24646.695764254804	0	0
BC004004	-13.261606242824927	9.508441216425144	24654.54601662574	0	0
Cuedc2	-13.261593156221657	9.505876932724444	24644.94618138614	0	0
4930570G19Rik	-13.261173532821253	9.509055669050623	24644.94952276642	0	0
Usp38	-13.261061322115488	9.502610716669816	24651.71104247633	0	0
Rfwd3	-13.261054969941966	9.503965668414864	24646.041885947416	0	0
Pccb	-13.26104634444634	9.506300430822279	24647.085124982274	0	0
Zcchc12	-13.261032222637636	9.510694813398754	24639.930988169912	0	0
Slc11a2	-13.261017874947937	9.50721547696418	24656.632377884136	0	0
Adam19	-13.260184970580243	9.506036565399386	24630.074308730425	0	0
Pgm1	-13.259937872242018	9.507872893470175	24654.54000939483	0	0
Fam3c	-13.259926810784961	9.509426321685345	24638.285507942328	0	0
Anxa7	-13.259768129429082	9.50751636205199	24652.87365397037	0	0
4930549C15Rik	-13.259727220391568	9.51441369205609	24629.463589410705	0	0
Bhlhb9	-13.259725360660644	9.50836258637004	24637.916355263562	0	0
Arl6ip4	-13.259461574559401	9.503663915239287	24645.912588311803	0	0
Per3	-13.258754297912022	9.511492226490049	24633.613877758373	0	0
Coil	-13.258568239217174	9.506080023353848	24645.13247127106	0	0
Ss18l1	-13.258442985489014	9.512059324516633	24654.46568709466	0	0
Rab43	-13.258352493489571	9.505594145583148	24650.76397121146	0	0
Gm34299	-13.258283148002977	9.505372712264096	24652.622513987444	0	0
Shc2	-13.257594700788559	9.509548885697443	24638.054064792144	0	0
Ddx47	-13.257122949231132	9.509928687212993	24645.70741457812	0	0
Hnrnph2	-13.257080073816608	9.50215856127209	24635.602448728732	0	0
Gm2694	-13.257045881730695	9.511324652123509	24616.844409837064	0	0
Dach2	-13.256722347759062	9.509948018213347	24624.74211394686	0	0
Gm4117	-13.256622898485245	9.514878187444815	24632.76436016319	0	0
Pcp4l1	-13.25615621246567	9.506020214337566	24638.50631527261	0	0
St3gal2	-13.255900042970765	9.509967934988191	24631.11662129055	0	0
Trappc13	-13.255120304196467	9.507463858261149	24638.290511030973	0	0
Ndn	-13.254864624135246	9.510479147960249	24626.20783101343	0	0
Gm20319	-13.254704264316638	9.512986150303684	24631.243294271215	0	0
AW549877	-13.254408775318065	9.508220919117711	24642.112281768575	0	0
Cyp7b1	-13.254403361510452	9.506457749914	24631.273316530933	0	0
Pold3	-13.254181393993512	9.506500271395108	24634.911223741794	0	0
Adamtsl3	-13.254112613327127	9.511014360095885	24629.303231427235	0	0
Rbks	-13.254109856480236	9.51337432883408	24639.48481420283	0	0
Hnrnpa1	-13.25410738710595	9.514675794885157	24637.90138965701	0	0
Sult4a1	-13.25399748496247	9.515540710580071	24645.846222621778	0	0
Ube2s	-13.253910515957365	9.515172915873098	24631.46811108893	0	0
Myo1b	-13.25358558547125	9.508737664067187	24628.21676911234	0	0
Rnf44	-13.253483780569413	9.504587884957706	24630.882017473996	0	0
Bphl	-13.252837218810095	9.50761391888493	24636.308949698814	0	0
Phkg2	-13.252824605141969	9.509172760324752	24640.686675232428	0	0
Eif4e2	-13.252310088404867	9.508212099774061	24640.091357107463	0	0
Fem1b	-13.252306185927237	9.510007687945667	24634.796084431884	0	0
Rasgrp2	-13.252287017138997	9.510357131989563	24642.853470856633	0	0
C030034I22Rik	-13.25202572274911	9.50286431933965	24658.707100754687	0	0
Bnip2	-13.251473454974727	9.509009835925829	24639.719259652727	0	0
Nt5c3	-13.251167842884474	9.505234016257848	24628.144236032862	0	0
Snrpa1	-13.250967252725122	9.510597810769713	24640.80655482757	0	0
Stat2	-13.249945043932538	9.512866224223048	24634.195761015217	0	0
Fbxl12	-13.249854250467138	9.509558128771037	24626.886185822495	0	0
Brox	-13.249642542067877	9.514353821783217	24642.290347658618	0	0
Tmem80	-13.24958859713202	9.505329860418508	24625.37043995007	0	0
3830406C13Rik	-13.24953474861959	9.506640817979186	24627.376241327733	0	0
Nmd3	-13.249308935466512	9.506882903937653	24629.326714338153	0	0
Tmem38a	-13.249038870998053	9.509469572288836	24633.14755276023	0	0
Plbd2	-13.249017851807228	9.50657120802468	24637.7480021137	0	0
0610043K17Rik	-13.24873403830816	9.510716783551842	24625.019383750154	0	0
Hsf1	-13.248412122896347	9.509120681256071	24625.12268375739	0	0
Gm8098	-13.24758771352662	9.506870191101585	24642.620919103745	0	0
Ell	-13.247508120063143	9.512616876617555	24629.978519898432	0	0
Uchl5	-13.247486842578544	9.508674593687152	24627.64434040761	0	0
4930503L19Rik	-13.247231184601537	9.505814353414461	24633.334052505634	0	0
Ankrd46	-13.247138260835213	9.510125202172606	24624.787532282866	0	0
Samhd1	-13.246723244152085	9.506545425249044	24628.654829884817	0	0
Unc45a	-13.246656857708812	9.514852733796351	24637.563127853067	0	0
Noc3l	-13.246486539674663	9.508119460287965	24627.83387742722	0	0
Celsr3	-13.24638082783015	9.510728119189524	24623.76138755999	0	0
Dusp22	-13.246376084045945	9.505815538747783	24626.7654136066	0	0
Gpr149	-13.246303666093315	9.50605505786425	24628.595981044542	0	0
Txndc12	-13.246091806325781	9.506929818348096	24622.254805682638	0	0
Ciz1	-13.245637689624857	9.508160455128648	24620.635134588614	0	0
Usp5	-13.24553833456382	9.511219135634116	24627.247530328317	0	0
Ubtf	-13.245336295833237	9.514634219148892	24619.67667628714	0	0
Abhd14b	-13.24524513282095	9.510514343850748	24624.135409458057	0	0
Slc39a9	-13.24492671201993	9.509662135701694	24619.762314975203	0	0
Sirt4	-13.244696639785602	9.509584634661868	24624.541464804417	0	0
Gm28376	-13.244624361654266	9.503868879112773	24599.712097520547	0	0
Slc27a1	-13.244288856151869	9.506475278931505	24623.61616610405	0	0
Wdr75	-13.244163281961312	9.508574318886154	24624.991117912832	0	0
Lage3	-13.244033896128403	9.5095505840628185	24616.667536994082	0	0
Gm47071	-13.243428436499252	9.508194429781042	24613.522091478462	0	0
Fgd1	-13.243365848653687	9.510216696319851	24625.13929371229	0	0
Crkl	-13.243243257011002	9.507349663060742	24619.819663255268	0	0
Arntl2	-13.243222325683604	9.50724139775743	24636.586937729422	0	0
Lrp8os2	-13.243180265252157	9.512657361390522	24625.69015394943	0	0
Stx17	-13.242898835213271	9.507489522524496	24619.223284075157	0	0
Cfap300	-13.242720274875486	9.505952322125854	24614.95253985053	0	0
Sirt3	-13.242674160776618	9.509860737726369	24625.9416347305	0	0
Slitrk4	-13.242666001259003	9.508325002329167	24618.24552518226	0	0
Pphln1	-13.242555391204325	9.506425076572935	24625.58767014483	0	0
Supv3l1	-13.242195649560069	9.508627555485774	24623.467918501185	0	0
Zfp746	-13.242157663163338	9.510565764868353	24624.476118304843	0	0
Gm27016	-13.24212356187916	9.522030253732774	24594.61166405694	0	0
Mrpl33	-13.24183031767486	9.508948942338135	24607.660847796327	0	0
Psenen	-13.241687681604148	9.507615702790462	24604.630865703573	0	0
Mast3	-13.241561200870999	9.509757558868571	24599.937297799126	0	0
Kif24	-13.241295110885519	9.510914909081054	24606.243257612092	0	0
5730455P16Rik	-13.24121325242826	9.510697362976474	24615.184456912786	0	0
Dmac2	-13.240785743510864	9.507863258856755	24622.07670976718	0	0
Ccdc91	-13.240673636394899	9.506584309429579	24617.53937914629	0	0
Dagla	-13.240494373313158	9.512337236640164	24613.967369211685	0	0
2610301B20Rik	-13.240322619465648	9.509140638090852	24615.153820648193	0	0
Gm49969	-13.240134850981633	9.511033793020774	24608.600411794192	0	0
Junos	-13.239803432793265	9.505825462375013	24632.631058006562	0	0
Crebl2	-13.239627154458969	9.51202223056224	24612.571793084517	0	0
Kcnk1	-13.239565256087696	9.510227451939755	24620.49376871268	0	0
Cyp4x1	-13.23921061730954	9.50716705504974	24613.833600182	0	0
Aars2	-13.238982090889772	9.512024383459108	24625.333595100437	0	0
Dgat1	-13.238933625040508	9.51197607670803	24611.811442056733	0	0
B4galnt4	-13.238866086876623	9.5112643740438	24612.292012053083	0	0
Calu	-13.238724763360787	9.507886448044376	24614.131435861684	0	0
Adam11	-13.238440458953658	9.513221889265774	24616.9614129172	0	0
Stx4a	-13.23838534937986	9.512720327720745	24610.11696122564	0	0
Eif4b	-13.238047286773325	9.510791336801777	24611.909643839306	0	0
Rhof	-13.2380393157175	9.514141473525944	24615.749504746036	0	0
Tspan33	-13.237797133419186	9.511064500654301	24608.198168111045	0	0
Fxyd7	-13.23776869211477	9.510075318907822	24598.40703186907	0	0
Gsr	-13.237658279063977	9.50733464393641	24616.473384848585	0	0
Arpc3	-13.237557084112117	9.513162137282212	24604.321716943345	0	0
Tgfbrap1	-13.237355031712974	9.515762413897358	24615.74712946843	0	0
Pdk1	-13.237125216011565	9.507843178537767	24606.810764730624	0	0
Gm14798	-13.237042123854312	9.517221545094365	24597.651464283084	0	0
Nup88	-13.236998053223216	9.513033085468056	24614.302547109757	0	0
Ptar1	-13.236709807174117	9.509315708142017	24609.628342801327	0	0
Nipal3	-13.236523114492156	9.51577333998927	24602.855934487387	0	0
Abcd4	-13.236479890565343	9.50709607590865	24616.622193034462	0	0
Unkl	-13.236423222358948	9.510620699008461	24610.803859094354	0	0
Fibp	-13.23639860236316	9.510507841307739	24606.985776416506	0	0
Apaf1	-13.236254666825513	9.511810480995871	24614.206060308406	0	0
Rbbp7	-13.235769493299689	9.511854492318195	24601.622732318858	0	0
Scap	-13.235439150957562	9.51284433196551	24604.67360517817	0	0
Aggf1	-13.235206461894332	9.507050003967407	24603.10342166959	0	0
Tex10	-13.234891776360506	9.508192213330574	24604.59320006522	0	0
Tbc1d22b	-13.234794316660267	9.508435641075884	24606.182856654483	0	0
Vmn2r87	-13.234593886814555	9.505170665221065	24604.049765080053	0	0
4930488N15Rik	-13.234074427459863	9.51540829189431	24595.66291354869	0	0
Grcc10	-13.233680799848191	9.511549286915885	24592.05362444776	0	0
B3gnt2	-13.233406500968021	9.504394749620165	24611.734222596766	0	0
Psmb3	-13.233288853816708	9.507485408824238	24590.8333694901	0	0
Zfp384	-13.23326221470849	9.51301510369357	24612.90159013856	0	0
Kmt2b	-13.233116835993172	9.5143921822896	24605.265350963567	0	0
Nif3l1	-13.232936778321333	9.516455913286798	24604.47419033019	0	0
Csnk1e	-13.232794881572021	9.510160633979178	24593.12985147597	0	0
Nup155	-13.232753370779745	9.507426584859703	24596.982590495656	0	0
Qtrt2	-13.23269703232117	9.513426330105274	24604.795854452906	0	0
Sgta	-13.232637557514295	9.510390121022857	24601.359639054936	0	0
Plekha3	-13.232583499503834	9.513981946896678	24600.3982847917	0	0
Trpc6	-13.232480195945534	9.509092582331553	24605.362973803953	0	0
Jade3	-13.232353413345955	9.507216964604748	24604.20876269068	0	0
Wdtc1	-13.23214636673167	9.509306628715786	24603.048508366388	0	0
Cep170b	-13.23178593529562	9.511799466788096	24596.80532812411	0	0
Pcgf3	-13.231635851284043	9.50834994141958	24602.930352069554	0	0
Dgkq	-13.23163270600467	9.51266895256418	24607.497193297826	0	0
Stt3a	-13.231469231809594	9.511044801774592	24604.382134830066	0	0
Gm15632	-13.231441395764172	9.516590679760238	24600.382683059877	0	0
Cdv3	-13.231354999014131	9.512472640435165	24599.234343807017	0	0
Trnau1ap	-13.23064403119351	9.514659225795771	24597.894618200015	0	0
Wdr6	-13.230020807773865	9.51794250367287	24585.740974801807	0	0
Snrpb	-13.229904456390743	9.509927753795328	24589.07257908697	0	0
Parva	-13.229619883722924	9.50852155374795	24611.783916346973	0	0
Arpc5l	-13.229462130512264	9.510660545589248	24585.38967097207	0	0
Amz2	-13.229406697496906	9.513597172245502	24592.28019630142	0	0
Kcnj13	-13.229231327748547	9.517823910166944	24599.638764323896	0	0
Sgk3	-13.229196854688466	9.509514555579495	24597.245777918004	0	0
Patz1	-13.229013126735525	9.513691135595938	24594.833794003487	0	0
Sh3bgrl	-13.22889670497812	9.510724519689552	24595.720329635722	0	0
Lmo4	-13.228720099148447	9.507885287997093	24593.463154143894	0	0
Tvp23a	-13.228275974037288	9.514519137792526	24598.12319952269	0	0
Gm16070	-13.228255248276719	9.506376972866743	24616.07279087217	0	0
Prrt1	-13.22736187766938	9.511749866975462	24584.823109370096	0	0
Rnf128	-13.227336009155737	9.51109345436609	24607.687726482738	0	0
Pnck	-13.227334271862379	9.516174749603131	24583.26665933696	0	0
Cldn34c1	-13.226995063886266	9.507631502875464	24594.528281445248	0	0
Hps3	-13.22660767142634	9.511529452429789	24580.134015254487	0	0
Zfp40	-13.226594125794493	9.511327545093277	24590.738779471427	0	0
Ell2	-13.226574626533152	9.509149084946706	24603.593820786602	0	0
Erich3	-13.226145518916393	9.512810218708205	24595.629354422035	0	0
Shld1	-13.225973279886063	9.51082277033715	24587.797034513187	0	0
Zfyve26	-13.225878414564418	9.510927519621601	24585.88027215269	0	0
Fkbp5	-13.225163804421603	9.516584804803463	24596.401349581818	0	0
Napa	-13.224648863362223	9.514965625465269	24586.54288953996	0	0
Fam57a	-13.224150978299459	9.507980875573042	24591.23637583781	0	0
Stk10	-13.223933930531826	9.51044256961607	24598.064132140105	0	0
Tbc1d20	-13.223817036600712	9.516811672648616	24595.850032412854	0	0
Arvcf	-13.223796912048416	9.515051561076627	24582.97658102564	0	0
Bnc2	-13.223475715063454	9.514293463276088	24573.50719130114	0	0
Pisd	-13.223281074608558	9.516508788265462	24588.704757988115	0	0
Prkab2	-13.222884723481178	9.504224910257504	24585.54048884638	0	0
Ibtk	-13.222822145639272	9.50976306573777	24581.105393041853	0	0
Gatad2a	-13.222742621025741	9.512915730233415	24590.114976726065	0	0
Odr4	-13.22247201559921	9.509540706532663	24581.611695718326	0	0
Flii	-13.222443220365777	9.519811642908591	24590.504404367115	0	0
Apc2	-13.222310715756482	9.514183477909437	24576.359944666103	0	0
Ncbp1	-13.221554518982867	9.512340772052204	24579.457152905037	0	0
Reck	-13.221471413882893	9.514102093428075	24584.232370682596	0	0
Ss18	-13.221365775923035	9.518458852806148	24578.011436000488	0	0
Cpne6	-13.221307946797808	9.5129005696156	24576.14592062312	0	0
Gm14326	-13.221291099086274	9.508259184345254	24581.218515555658	0	0
BB365896	-13.22102348067434	9.512068364511025	24599.58069232356	0	0
Sfxn3	-13.22099058462631	9.510829140237908	24586.08470187023	0	0
Zfp869	-13.220778286728356	9.506918499988503	24578.79183774532	0	0
Tmem62	-13.220426010481876	9.513646872987405	24581.170568217618	0	0
Gm12064	-13.220373319039995	9.51493098449008	24577.96564587436	0	0
Rhbdd3	-13.220248230722346	9.517086929442105	24585.659639767295	0	0
Man1b1	-13.22020806688691	9.516493246091175	24590.540082805026	0	0
Gpr85	-13.22001192765493	9.516189848434855	24575.277844843724	0	0
Fam234b	-13.219747508533294	9.5143980778419035	24577.438006879765	0	0
Gga3	-13.219718780350888	9.515098863460873	24580.378674330397	0	0
Mpv17	-13.219632793936153	9.515175741339085	24576.52327021426	0	0
Rpl4	-13.219610530535688	9.518724133428067	24574.64832061001	0	0
Celsr2	-13.21953451023645	9.512066481479334	24575.642883860244	0	0
Mfn2	-13.21950616674731	9.518623113767962	24589.659755876994	0	0
Rack1	-13.219393450231237	9.512764862357182	24564.561191023487	0	0
Mcrip1	-13.219390693877351	9.510836784915913	24573.336013903616	0	0
Klhl20	-13.219088828790433	9.513264843115264	24594.301563040626	0	0
Hip1r	-13.21898198530672	9.519592214238092	24568.047432035906	0	0
Atg2b	-13.218566019392101	9.513037047771995	24579.164707782704	0	0
Carm1	-13.218401211706029	9.512686555099148	24571.786086976765	0	0
2810049E08Rik	-13.218236587534587	9.51054958678066	24580.5075178161	0	0
Psmc4	-13.218168887936656	9.510026959070894	24575.179280984874	0	0
Smim13	-13.218041532780273	9.5125261533971	24576.5167228544	0	0
Ercc4	-13.217933943294293	9.510747352217894	24579.149066340808	0	0
Slc30a6	-13.21790399431515	9.511009178014262	24570.53250134874	0	0
Rae1	-13.217773933816446	9.512379394192683	24577.616439873836	0	0
Fam234a	-13.217482832622064	9.511040854523541	24578.30919388845	0	0
Gpsm1	-13.217151406613143	9.516593696651741	24573.669169551027	0	0
Thap2	-13.216933698351154	9.511523142744778	24570.123863500918	0	0
Daglb	-13.216889970948474	9.512816376987509	24569.32855232438	0	0
Wdr82	-13.216523324729678	9.515629896969084	24580.860971601905	0	0
Prdm15	-13.216418101941223	9.508188511646582	24570.96009838344	0	0
Megf8	-13.216024464240828	9.512636016642885	24568.452448204782	0	0
Rad50	-13.21594475621345	9.512008990462101	24567.713131472945	0	0
Hadhb	-13.21592429554441	9.511440457969597	24562.50366320981	0	0
Gatad1	-13.21581031205343	9.515208996247788	24573.143272151512	0	0
Arhgef17	-13.2151642309029	9.514902781395195	24577.871275981794	0	0
Gm40437	-13.215082474659667	9.50702215383524	24585.050820408178	0	0
6430548M08Rik	-13.213767655098007	9.51911181517004	24570.438506329614	0	0
Necab3	-13.21335421689427	9.51024566115235	24578.071622341868	0	0
Klf13	-13.213323699657536	9.516690303921251	24562.225092535067	0	0
